	ABT-869	AG-1296	AG-370	CHIR99021	Doramapimod	Gefitinib	LY364947	Necrostatin-5	PD 0325901	PD 173074	Ruxolitinib	SB-431542	SP 600125	Uninhibited_TNF	Uninhibited_Untreated	Valproic Acid	Y-27632 2HCl
SLC35E2B	0.0220513533013493	0.00792920174347288	0.0193284600575137	0.012258663970515	0	0.0350528628466531	0.0209072079370415	0.0413032520525797	0	0.0113003926886459	0.0239245516006664	0.0228342540287862	0.003996003996004	0.00595366618119489	0.019681572150692	0.0234429420779174	0.0199844240635556
CDK11A	0.120193662845577	0.184870716398134	0.161181068252812	0.152726488917375	0.080975786808116	0.0815734370072003	0.164615711094669	0.0927510628759923	0.394048921203099	0.180261284177998	0.164074739130084	0.170165506685323	0.128667093892684	0.137050410522936	0.118804120461483	0.0985462575606571	0.157657437238862
SLC35E2A	0.0153617811286114	0	0.0703335023265215	0.0200541640342722	0	0.00965679741970373	0.0177578551172774	0.042687985179968	0	0.0142568949908399	0.0275691507767354	0.0199207607885336	0.0419400710374752	0.0327998285336608	0.0134261133511469	0.0207806849445412	0.0139388683113791
NADK	0.077467741241312	0.0591849042260871	0.075958444482597	0.0906194644974163	0.174852256880543	0.0766900445607329	0.106125830838528	0.0771621966709215	0	0.0801855054340983	0.127485037093801	0.107134252717761	0.109237061148475	0.0812973960856743	0.112231736733766	0.100935332348019	0.112350651386064
GNB1	0.871271030623702	1.04436402298564	0.94537843444639	0.928321760821436	1.11629730258477	0.950162979595882	0.988321566223432	1.08644691810823	1.51321224825745	1.08275013369652	1.09050922734218	0.924608456913846	0.974807719136259	1.05714574951624	1.01042202682799	1.03750761999499	0.991873944010603
TMEM52	0	0	0	0.0229194425721532	0	0.0122337627384055	0.0140979395787217	0.0106589832100178	0	0	0.00374544179733265	0.00572557090714588	0.00352594389518074	0.00952723735830328	0.0124053835951341	0.00955429226580041	0.00724163390543714
PRKCZ	0.0881258580808207	0.0261955336291037	0.105786215187868	0.0651539459501539	0.122473974280465	0.010508238362817	0.0388980809147699	0.0358200117790411	0	0.0121082232998541	0.037541437361002	0.0893300853460009	0.0283840406992655	0.0695368265985689	0.0854933910225614	0.0512694886229461	0.0790729657043745
FAAP20	0.736694201316904	0.566388212100016	0.767256906315177	0.742469003861409	0.743627779255491	0.698918026498568	0.641615562749458	0.636464623583222	0.771175293402699	0.645408568777661	0.807888469667248	0.734442634071615	0.599579279183445	0.670258441166776	0.699275256060347	0.651022236211614	0.676007021705914
SKI	0.041295028743234	0.0676172196520988	0.178785703113954	0.0596344341175508	0.149927112182989	0.146264576285511	0.0640637428346294	0.119034346896374	0	0.21380783286182	0.0944211702272942	0.0720334738065724	0.0571874415248731	0.185371582118183	0.0877638949814905	0.0794384018344439	0.0896665460980811
MORN1	0.026175541705321	0.0604435598239614	0.0530860653350128	0.0876429297904962	0	0.0339192607364767	0.0442053531326121	0.0308869509751255	0	0.0688257467895079	0.0618892650824016	0.0526943659695818	0.0497643634344851	0.0420473485639343	0.0598704206921089	0.0766556702242254	0.0499126740099245
RER1	0.76692207351032	0.851240939049589	0.771074771268149	0.826106971741252	0.553670233626522	0.784638342881631	0.70022798948497	0.855698324141418	0.786873400528909	1.01060730185577	0.859878847767555	0.898015411300413	0.850465682076869	0.857691036098677	0.858841809981059	0.781067328541308	0.786911286633641
PEX10	0.0709479740043488	0.152554187268593	0.141092691002044	0.168815863512161	0	0.170319462003369	0.14692490314541	0.13967816974162	0.153296644336455	0.499054817411365	0.139496928317683	0.123141141570207	0.106442173993763	0.149551800356774	0.166056947862246	0.147368947911328	0.131597055599065
PANK4	0.00597064829299165	0	0.0283675421253971	0.0118291360825247	0	0.0154788880247073	0.00297214093416767	0.0102964095658372	0	0	0.00435231383755732	0.00970804570083857	0.0107720860873318	0.0175299661307175	0.012551259632417	0.00669254002640876	0.0147556490527409
AL139246.5	0.017106101969972	0.00428226644947011	0	0.0184528396650155	0	0.0252613337185398	0.0322773315250172	0.0442648484158765	0	0.343783181840484	0.0223178331432922	0.0204448685601491	0.00470327065441308	0.0136902924291452	0.0216382786439418	0.0265177011400458	0.0104037859485084
FAM213B	0.0518700043323099	0.04286947571148	0.0601165656440938	0.0216264748986606	0.0388168620448723	0.037062286808715	0.064972120963023	0.0673939504411814	0	0.0508387901731006	0.0699139925917613	0.0662488873032988	0.0866105688997206	0.073934083293513	0.0655495822438012	0.0604086060551831	0.0582697655161663
ARHGEF16	0.0349030084319274	0.0210921071225937	0.0372904308932741	0.0156693816990922	0.0717072844504481	0	0.0368550564268946	0.0367880360563055	0	0	0.0419781320649989	0.0339016857270258	0.0148482179107282	0.0312918385927989	0.0108307695785428	0.0173684749092361	0.0346404003393036
MEGF6	0.0438862419747779	0.0107778596895114	0.0154152301789315	0	0.024612355402412	0	0.0598926675889694	0.0239388884093875	0	0	0.0243476739854921	0.00343683239530721	0.00473130896393796	0.0120750435279218	0.0137581131944324	0.00968957934940842	0.0164953235175922
TPRG1L	0.1841647036557	0.0946355443554174	0.132814129750358	0.0952403442194339	0.154128927126793	0.153119794184467	0.149780341295264	0.0835145496566262	0.168802012119984	0.076105594535388	0.108277608155891	0.129653979839277	0.167926061836556	0.162583892580195	0.124551019541018	0.0905737404301668	0.111617891687373
WRAP73	0.0411013619461011	0.0771880534948481	0.0961161862564371	0.152333404981778	0.0872496261269504	0.0233206148314505	0.0876581936766473	0.0868182746146862	0	0.0503165029467849	0.10206645321275	0.0606779115589404	0.0705949127239077	0.082599558365402	0.0900650108969053	0.0688751435709991	0.0896841172672207
SMIM1	0.0126403366156896	0.0156904659507992	0.0265543819656147	0.0294646678554493	0	0.0240610729104819	0.0111736858375342	0.0384197322023957	0	0.00984024364443264	0.0217354783276247	0.0242846560931521	0.0299212674695497	0.0164854577394364	0.0192850139936761	0.02866411053918	0.0122779931268557
LRRC47	0.227471842657671	0.294128803823639	0.180190825030263	0.303937285295583	0.332782362499485	0.211831708469713	0.290618317641456	0.267651646160408	0	0.304214261127686	0.228648338093229	0.248033016961601	0.217257115711205	0.331875179653221	0.288743843603175	0.310869236284587	0.187009548637688
CEP104	0.302255575053347	0.167458266406678	0.187993505327501	0.233779012229132	0.192709678299531	0.54112674135992	0.254805918043869	0.242429256808177	0.257539467923459	0.203139598973899	0.200328381673787	0.241774014324	0.255524488303361	0.271028838169477	0.240985586962871	0.210935374846536	0.238092687665902
DFFB	0.0150097020059435	0.011518998860771	0.0257828757919621	0.0188546497624306	0.0460447555023483	0.0216190139431828	0.0207359909660936	0.0172433207934391	0	0.0566794956451101	0.0320579231372931	0.0118237041485929	0.0326162850827337	0.0216800888489852	0.0202782659681309	0.0154023570765589	0.0120064244990185
C1orf174	0.176725524877727	0.153213069890671	0.132765001963676	0.206424359007185	0.0360984766442856	0.156236836649672	0.0880256290707169	0.114899138556138	0	0.157098327303937	0.145336113662945	0.143942761319845	0.152563906637988	0.14263986760459	0.136771279056817	0.171408093453147	0.160158698168739
NPHP4	0.00732080499571733	0.0545859322882353	0.0227414674056827	0.0312793871982262	0	0.0292246495809182	0.0376190074900587	0.0111639504271603	0	0.0252783781392586	0.0170721119042911	0.0316025301846864	0.0414608199089846	0.0194576136786658	0.0273874172276071	0.0215871665087974	0.0159329187676812
KCNAB2	0.0179196795207922	0.0548104187480136	0.0179738055386959	0.044041788003907	0.0905795403497949	0.0386613944117798	0.109603858146903	0.0879864949740903	0	0.0121082232998541	0.0672722822900431	0.0391667428251758	0.0552206477912123	0.0774007725104745	0.0689870102941361	0.0783504280358843	0.0379489863852819
CHD5	0	0.0158186840269326	0	0.0257620669069856	0	0.0245643715484896	0.0155200946870546	0.0223390925412552	0	0.0121952706740326	0.0252624236347625	0.00437849654954299	0.0232336129898271	0.0171464977239376	0.0102752337691489	0.00521691951336575	0.0222233128954879
RPL22	6.23106642540157	6.09755787902969	6.01355053598968	6.70012122755722	7.78134703493643	5.93403072518883	6.56030132250995	6.07463769848501	2.47540027135045	5.84017756171931	6.0068096191387	6.41830109444182	6.14327662499907	6.02212973367424	6.41838230411318	6.17622742237178	5.67874946430221
RNF207	0.274594813338559	0.0937346303421298	0.188976493738387	0.146385530847491	0.164539534154027	0.113071410614821	0.264917080348028	0.142577662678579	0.13650945327964	0.166993233424466	0.185759585783389	0.136277267559344	0.173043550535875	0.176464953376818	0.143409068341174	0.162173596738485	0.15816784950265
ICMT	0.499333475748169	0.345983887100193	0.42590585591509	0.289631184923695	0.439304517632232	0.326576455751064	0.269787755833082	0.298560563250389	0.497067302912814	0.461831586134858	0.338141357945379	0.33115003159192	0.38595265773751	0.346773845265545	0.442780349063209	0.296987747221348	0.231355099762475
LINC00337	0	0	0.0245388787400508	0.0076004276340424	0	0.00703412959680369	0.00935168562862669	0.0164678513597878	0	0	0.00815133402461343	0.0166724595261798	0.00588810250008832	0.0052177361286485	0.0087649869587396	0	0.016572514849385
ACOT7	0.49841511199744	0.422658924437178	0.578575933206441	0.301140331968936	0.4688623509634	0.420629403237362	0.434085687145263	0.427603241874913	0.670355278605286	0.966854557724303	0.442030575311608	0.474859120844007	0.431751475127735	0.384243626632971	0.425830040506362	0.485501004992947	0.389450354868101
HES2	0.0185156181714784	0.00457328297234124	0	0.02240397010356	0	0.0215867283624209	0.0118650554144785	0.00327729379431311	0	0.0221425091891413	0.0289592976582243	0.00844730438149278	0.018720428059844	0.0195275523926133	0.0175199462726682	0.0153291371818618	0
PLEKHG5	0.0112317904597172	0.0132770360676803	0.0324624776798411	0.00940949434946412	0	0.00902681867829321	0.0026859323220261	0.037505881431398	0	0.00984024364443264	0.0101927993108235	0.0114435164360115	0.0239935569202465	0.00921082905734515	0.025474670227845	0.00730672079485432	0.00640571343103088
NOL9	0.262789742941416	0.179965270806611	0.199506517968149	0.258231507833277	0.243354681185145	0.241076426754878	0.291286085488159	0.232139211627188	0.562850933323083	0.297464088455184	0.235758081753713	0.216399284748009	0.256762569691379	0.261862246344433	0.317213616843574	0.207337523869077	0.226562903786574
ZBTB48	0.0334478446227215	0.0465551582720264	0.0319431272204267	0.0692731845491954	0.0388168620448723	0.0178432016635904	0.0169912312131742	0.048765469114712	0	0.0131096821557561	0.0362803359531418	0.0429145731694569	0.0340398339931934	0.0362426336927763	0.0611583938816088	0.0410707855094402	0.0355665905597869
KLHL21	0.0225894671604802	0.00839093711663906	0.0707523305469757	0.0227178230538273	0	0.0118866358957067	0.0351407438733721	0.0428527468106232	0	0.0113003926886459	0.0299737310300212	0.013485560593908	0.0257424444557409	0.0147555893026423	0.0170255551412862	0.0233509569130777	0.0333625820950506
PHF13	0.0854083476618547	0.0768093811442414	0.0555664344782184	0.0318610596349546	0.0928919399865608	0.0747003567097643	0.0547498485592503	0.051693982191401	0	0.0955372798674101	0.0401777858909496	0.0636580975789167	0.0345261178268029	0.0792858760206766	0.0561617589487664	0.112342376011037	0.0572349022043051
THAP3	0.0649368807696823	0.0869472324767585	0.0624861352852354	0.126156282218304	0.051562338867691	0.0989834123972229	0.138648871143176	0.038941951816369	0	0.0507560677292843	0.0942826477549444	0.0784907904914525	0.095147457179182	0.0857299174657209	0.0894967772473494	0.143553294988811	0.101454458349109
DNAJC11	0.205009000677727	0.126124352857172	0.223756512274841	0.191227066676172	0.355619752497167	0.425886834839039	0.179750358231781	0.176350226807884	0	0.128182393055801	0.175813008981108	0.195610853931957	0.171481990126083	0.228544492414155	0.211230314846242	0.147005694385666	0.193133448450808
CAMTA1	0.953023319631122	0.862850220787484	1.00366663005732	0.784734642023803	0.975900285081885	0.736966118266443	0.801165181671761	0.882626623395013	0	0.689317702879895	0.96207718924047	0.997157773238783	0.909875074734021	0.865581655466698	0.911975496208612	1.00298740737452	0.884872478684997
VAMP3	0.263601007881523	0.252869889714725	0.208923425415269	0.203555261987029	0.264961790146778	0.189762005766507	0.139842409456839	0.200444287128596	0.153296644336455	0.311984382042265	0.25057115315871	0.244192623366271	0.354562721402086	0.259806277657936	0.236865711321428	0.217734624235165	0.172332404478327
PER3	0.0608654233507473	0.0363705990739675	0.106219862578243	0.0925097302326452	0.0709018718094158	0.0319362229205125	0.0336439283810563	0.0470382142741551	0	0.0748709238332586	0.0412861784986489	0.0367593922624824	0.0443378168601978	0.050679043750596	0.0362962365059521	0.0671067643581687	0.0517037613156452
TNFRSF9	0.0188271412676514	0.0418946865906368	0.0802689273992837	0.174342377347498	0.024612355402412	0.152819248085415	0.145102373369198	0.0914922369248446	0.168802012119984	0.13472481150487	0.0720033137992586	0.0732232192711469	0.0596641043180505	0.098353522149053	0.00708697265577512	0.105014636020012	0.117161419436169
PARK7	4.88099595710551	5.28535511790317	5.46962050733382	6.01161832892306	5.52996143790839	4.84717916317912	5.7149640778089	5.26620245248536	2.73445810985594	6.37337626457919	5.66743590239379	5.72734852771844	5.44428495032168	5.13598891965565	5.17107784967624	5.50728677452266	5.46637486983393
ERRFI1	0.353370761213571	0.308450385456775	0.232383388393039	0.197423490106269	0.0967158629977115	0.290475555014377	0.330357132716417	0.577088785452891	0.257539467923459	0.262797882252918	0.354016108889599	0.359006502047044	0.350777405699125	0.312497818305179	0.421441265847839	0.302026219548438	0.318598345585015
SLC45A1	0.00596696093729022	0.0262665445477327	0.0518223598800516	0.00406032176425853	0	0	0.0210100331188707	0.0406626855650584	0	0	0.0331669002063316	0.0201890757597191	0.0220947231692108	0.0185866409107414	0.0336902028816388	0.0172250755521797	0.014769430800757
RERE	0.538677431178405	0.673735123801992	0.605968475092873	0.35348364128506	0.559729607920608	0.481552972901204	0.300466412874019	0.350497868302421	0.610622930799248	0.603593481009501	0.572004909327551	0.588759495590597	0.521680461180444	0.536526162077257	0.551489000191549	0.61338287956298	0.503547257890227
ENO1	11.0098806924854	11.8627838239601	11.3752386834242	9.61928970557478	12.5500164848017	10.9978689290305	12.7098280805499	13.5718902049811	9.33079229134416	11.4454868625415	12.2812893497288	11.5371440893785	11.9616784694837	11.928271235129	12.9844198901537	11.8083723847878	11.5311773852485
ENO1-AS1	0.0118308192842354	0.0103818634390574	0.0186808996468053	0.00459521445176564	0	0.00342368436369114	0.0181930897397387	0.0080024089076016	0	0.0238743255503032	0.0247027035396088	0.00495032744203958	0	0.00472321934630644	0.0123575369178204	0.00381113392286494	0.00559439617680057
GPR157	0.0277723366750574	0.0425125070744033	0.0554776343356528	0.0541498662996203	0	0.086444411932017	0.0705490223302493	0.0439228729917841	0	0.0117366759386407	0.0560739645735998	0.0580607141207374	0.0806586578421105	0.0336319975326964	0.0321475918157312	0.059023497506546	0.0556195956009308
MIR34AHG	0.0187162657925909	0.0441046315350128	0.0348135543393353	0.0389655459722832	0	0.00950434823931949	0.0239889708562921	0.0395068537494056	0	0.0629286654033628	0.0424013202263434	0.033540821791395	0.045904904227537	0.0435484898326118	0.0353980890513762	0.0446072909935277	0.0316146146198673
LINC01759	0.00702224999912222	0.00428226644947011	0	0.00553019925765444	0	0.00974791881933208	0.0126215974922945	0.0227505210257392	0	0	0.0222552972162453	0.00914368838611442	0.00629556751390108	0.00828241412656582	0.0133662191003188	0	0.0172189213088691
H6PD	0.069466699256533	0.0384521625811815	0.0588247161133354	0.0765935552179237	0.0388168620448723	0.0450801198708765	0.0612279493608699	0.0440194396532601	0.232931914001537	0.130102726953099	0.102912718516528	0.0803841208862681	0.0974918291483419	0.059880353009711	0.0608122996592409	0.0491872897042704	0.0677039126542855
SPSB1	0.0528988336384087	0.070353492086685	0.0957606368939866	0.052443407947916	0	0.0560130431398332	0.0726831586261833	0.0656788249678686	1.1674225815181	0.0852263287442201	0.0740145021687507	0.081508921396516	0.0611306617438394	0.0487878386063521	0.10238155830351	0.0677969642455548	0.0473584008581983
SLC25A33	0.0946742997052555	0.0262643857448172	0.0658720430127933	0.120435039603564	0.184762191672359	0.0894067654589511	0.08533124373968	0.121471142755036	0	0.169529482616888	0.0601903134049936	0.117867095289431	0.0536241296365733	0.0830176239416968	0.136240565600698	0.094451817322595	0.0795640805349067
TMEM201	0.0223812819746614	0.023568159240698	0.0194599814043613	0.0548463877872643	0	0.0119629402977736	0.0477585940589853	0.0216799858662568	0	0.0464989230047294	0.0279889264639238	0.0387674773747801	0.0460825137614999	0.0462169702386893	0.0414156549684047	0.030500685571661	0.057824457247392
PIK3CD	0.0275324015737987	0.0176832161876011	0.0190030976993488	0.0666966141053266	0.0787396529521595	0.0355267406011455	0.0197390399580659	0.0311411539435719	0.289806097616095	0.0530360011814885	0.0282197092903648	0.0193342468466412	0.019965675477713	0.0213560703936635	0.026567448128696	0.029709651395877	0.0339601379628035
PIK3CD-AS2	0.0666063208957715	0.0851434623598919	0.0428523317888296	0.108452539382349	0.253307747744764	0.00722418077789979	0.120606180748835	0.10796940703821	0	0.111009249794769	0.0747027327250915	0.0893250490366845	0.0853200647361628	0.0711137903777044	0.11069175384268	0.0960362255260593	0.0771317539701509
CLSTN1	0.315128022779782	0.39452176852035	0.30587247258191	0.246653801759237	0.446532947709818	0.466743201681094	0.304493925312332	0.287131361706651	1.57934777770862	0.22870645328208	0.324705097884553	0.322327778104978	0.314709563336515	0.319709725792025	0.360815687371004	0.326070343260938	0.333622410595385
CTNNBIP1	0.155613031315708	0.130178533991737	0.135888269191816	0.0843693169809814	0.375632547486623	0.179429736600619	0.118509831408348	0.0931114377578037	0.13650945327964	0.165542114201103	0.146383451778559	0.174184899566217	0.153242119424827	0.181402548706585	0.102480807510079	0.142460660421397	0.158837622873005
LZIC	0.388650933565322	0.350083839148113	0.257573157009457	0.438712177835731	0.312521580787489	0.421730708255978	0.327723131666433	0.36314102043431	0	0.441632965067692	0.439206737528002	0.293864146369306	0.329891865873034	0.306000141986574	0.386804313742228	0.33163446539225	0.439277323186641
NMNAT1	0.0540883137045092	0.0461932567083376	0.0417428474649429	0.0356624204009433	0.024612355402412	0.0248671582003017	0.0545666212044498	0.0502693918866166	0	0.0606896386442521	0.0276217034523491	0.0262709670005064	0.0768077727115896	0.0364983286947195	0.029381885435384	0.0330541018306319	0.0469588435939722
RBP7	0.0290780839913379	0.0265865286488924	0.0259679123849436	0.0253277268938275	0	0.023963516177684	0.0316548778100843	0.0569421121509798	0	0.0289946535551339	0.055800559729133	0.0402713336379235	0.0593196897192564	0.0769817379323813	0.0336549862548617	0.106921325461674	0.0501912343697239
UBE4B	0.123884669017762	0.136040109277235	0.174533880202629	0.146544730493459	0.0996492173506761	0.0938184565537896	0.218259623042553	0.203705686038588	0	0.148695890926814	0.133845740014638	0.136197068476201	0.144131749022732	0.132114210416528	0.113370012622292	0.123162659352183	0.166513995097878
KIF1B	0.302172845876164	0.378675598242013	0.288335310678084	0.308352738940946	0.595596375186116	0.310610458750655	0.394937060009401	0.352119409105743	0.474113477519609	0.453986901019922	0.35276418556027	0.231815089151957	0.288658448938095	0.282243023781261	0.315088418759026	0.280974687032474	0.307539987730131
AL139424.3	0	0	0.0313848112498545	0.00675586206151077	0.0620424370269264	0	0.0107110325739823	0.00564741069043549	0	0	0.00670193349673141	0.0154312518602448	0.0139054125141415	0.00919652314607608	0.00728965368555876	0.0142824073787316	0
PGD	3.6125816763866	3.10230453940669	2.85290369804861	2.25848099295995	2.33778705551122	2.460093786415	3.05983522567426	3.32723011917317	1.71028218348517	2.24126594846948	2.84113218544049	3.01343858663099	3.12512117774504	2.92786580393782	3.58221321076478	3.20447109068948	2.94529653246465
AL139424.1	0.0105747928662447	0.0187884076103421	0	0.00813257810957239	0	0	0.00973462311943138	0.00884434070541981	0	0	0.0108898369855304	0.0137120415736775	0.00880529726683573	0.00306168436728456	0.006696414184133	0.0116916400097274	0
CENPS-CORT	0.00597064829299165	0.0107778596895114	0	0.00459521445176564	0	0.0344710760016905	0.00468702617094803	0.00544804445168429	0	0	0.0152159831627678	0.00413634278633129	0	0.0137135526040945	0.0061931436445719	0.015138711316586	0.0164816364694958
CENPS	0.216382555908153	0.151605851700644	0.225173058476469	0.246963149308637	0.159530865724668	0.19678934093354	0.207893368017836	0.17607497483823	0	0.142970007790644	0.232428561260068	0.183427077263184	0.158348048662062	0.171283745988621	0.223004770234409	0.209381563768064	0.207832786323263
DFFA	0.446535579853657	0.465607984351505	0.599835803834423	0.67457569853464	0.95485912427086	0.531007133607238	0.542938473728579	0.494204856737453	0.659273394044981	0.596470093584766	0.483967315839933	0.458399335670743	0.458967505062439	0.45966392192714	0.564911346897217	0.546687767997518	0.444230942507119
PEX14	0.0839113672124752	0.0639916517283306	0.039141878759469	0.0902391952487312	0	0.0773716354890928	0.0285488865698446	0.039039461554142	0	0.0403010845390254	0.0525489802479964	0.0637930923183693	0.0634950544453591	0.0751458632275805	0.0702441311370973	0.0451075877617796	0.0662928923108919
CASZ1	0.0196707053435405	0.0383026566151122	0.0333328621843143	0.0147134223829869	0	0.00895479618883874	0.025122942614802	0.0060301498210151	0	0	0.0234199624656654	0.0203521378870725	0.0235011275698003	0.013462873159431	0.012646582613783	0.017455072530431	0.0430755699316195
TARDBP	0.226681234060335	0.330996299724418	0.340438039365142	0.196483645186841	0.296405989711574	0.329729181063755	0.24559251095674	0.265435887660895	0.257539467923459	0.277137800744263	0.27660352571761	0.257055558223968	0.247625306245106	0.312151491212274	0.301480021248387	0.245649048433886	0.263225148215006
SRM	2.42434299043528	2.04806062035684	2.73474842757612	3.51212243350423	3.38066384177595	2.51802612480685	2.66019859608531	2.6240788364547	1.01980531453045	2.60717629611449	2.53576947676399	2.56872184688867	2.52692942267773	2.52762719913925	2.6900968730075	2.65967444742631	2.78903180977537
EXOSC10	0.37914274002534	0.359668224674862	0.266392548813895	0.33309890622996	0.707703774428849	0.374149277594754	0.379867619204454	0.319514426023756	0.168802012119984	0.182786332524784	0.374617544754643	0.356758152574297	0.321831470680816	0.332445226678613	0.332142325767251	0.259478633820131	0.393689985126323
AL109811.2	0.0112903808359478	0.0222375525916873	0.0141453719879199	0.0337960758041684	0	0.00641605553737673	0.0341738599937286	0.0381074412883719	0	0.0323891884888824	0.0257825572318524	0.0151080251514191	0.0175702722972291	0.021258627876068	0.0260621981833869	0.0198985482910588	0.0334015909373339
MTOR	0.231378711043932	0.245408200373207	0.277358300985074	0.257351737537644	0.39542051458266	0.34993808482394	0.188053878776181	0.20669830605825	0	0.27797630611601	0.246223719843222	0.294173256365611	0.259845517254899	0.224259752821307	0.268133473261499	0.166829559040076	0.271523921042256
UBIAD1	0.13880984987965	0.112813224790496	0.160659680681833	0.211785211274065	0.257857192677397	0.165812879070737	0.0967008462187052	0.106021100662581	0	0.0992997245390591	0.110060540278735	0.113949741425795	0.138068113741933	0.127275638578464	0.116255113053002	0.16354246251827	0.177163769459237
FBXO2	0.104667783363396	0.201121442861623	0.0964552684729626	0.16592746736136	0.0588284643465029	0.161603197576036	0.197884129080214	0.252843240042319	0	0.162091724056724	0.164327913735461	0.217775106279427	0.196240910793233	0.243737660731903	0.188803500130924	0.156540755882295	0.194874518388993
FBXO44	0.0411071390866983	0.0789420046938457	0.0954144511591071	0.0461759740710884	0.0468471844842125	0.115124909241638	0.0851653030038418	0.0960835187894378	0	0	0.0364777067672345	0.069407668182903	0.0768759836887177	0.0772443497404853	0.0748951422005029	0.0993169599639216	0.0651086250255225
FBXO6	0.0698484308374182	0.0394394376860167	0.0532992309179434	0.0566343120430204	0.0620424370269264	0.120108468735256	0.0654535032549627	0.078591760566994	0	0.0378563513974721	0.0966014399191848	0.0378014646728457	0.0484291491102696	0.0805407807535153	0.062896261369583	0.120771018683426	0.138969125495859
MAD2L2	0.478650250372411	0.448204771719869	0.372601031274295	0.383003395111589	0.252173281886248	0.403129124864503	0.311246719907631	0.44395929558942	0.153296644336455	0.402666569372061	0.44257038097761	0.384377676326826	0.434703963660578	0.443802264269434	0.326164015551781	0.405049407278607	0.429828971340416
AGTRAP	0.922461342732828	1.26107961097924	1.16906938786113	0.895517753104925	1.09017373013226	1.00431705466188	0.805687411703899	0.926093084703826	0.474113477519609	1.24781310694594	0.903310083411971	1.02032346587455	1.23124042053347	1.12316566855593	0.712225294965628	0.92464596830171	0.870426605073635
MTHFR	0.0356951013294698	0.030710640310887	0.0950661493385633	0.0605632572373455	0	0.0382852363697302	0.0617047043324279	0.118973218386006	0.13650945327964	0.0236155390246782	0.0663376788101576	0.0463157561850479	0.0578029232938733	0.0620174875108279	0.0435324215194	0.047833216796919	0.0698099209681297
CLCN6	0.0319139442159826	0.0196387242918825	0.0432534571024283	0.0540386853152363	0.0766753565404079	0.0760000806169083	0.050775619298064	0.0149242544680599	0	0.130633151218003	0.0303823824189206	0.037016894788187	0.0164082412226633	0.0433339978580552	0.0415415936756129	0.0318643322011577	0.0532104060552996
KIAA2013	0.393099247609561	0.302691321865653	0.331574378342107	0.383139073850904	0.0984095233519036	0.37111053028611	0.314451512809046	0.384929188782539	0.257539467923459	0.224167917066304	0.296825440434485	0.321209654134517	0.298545250641423	0.365576673769434	0.353663419896507	0.459699544204994	0.33758934896251
PLOD1	0.266242863815716	0.250443939370287	0.357040052563427	0.441141424078394	0.385153947853325	0.288500028121205	0.292109831236576	0.260049424911054	0.642460273840456	0.244930583902645	0.281317031528897	0.330116094793344	0.284232617665568	0.255151258629391	0.248681172204037	0.306869287205448	0.2650565866891
MFN2	0.108131067043597	0.101750674195817	0.132019400712526	0.224037538710625	0.0905795403497949	0.169612387029394	0.130363263199446	0.135658401086253	0	0.219109015850874	0.16030272228407	0.0962430033001571	0.0768430641588244	0.183149078118908	0.105864095907584	0.123436634864267	0.162751653633383
MIIP	0.106410838326735	0.114077991784893	0.151157495686412	0.150857399334606	0.0709018718094158	0.170098112243796	0.0919107935902072	0.0826828028623523	0	0.0240318181272004	0.0734822763447624	0.104662657627196	0.113379906381616	0.123325467020458	0.098538821891997	0.104490610756346	0.142091384512716
VPS13D	0.146553058060297	0.0961865577671279	0.176687578210799	0.058428460661918	0	0.112990229189433	0.0622511300430192	0.0539842095715808	0	0.0227500227500228	0.134461178453229	0.0762757234998552	0.16946395803231	0.129064965352915	0.0958177562390717	0.0966555163772373	0.0696359821849212
DHRS3	0.554019731327249	0.519585309067915	0.623852543701325	0.227680879379122	0.774487880013994	0.409971147272794	0.649707571253843	0.14790752194606	0.232931914001537	0.495250244811147	0.739588428528222	0.900938181753732	0.541409560477051	0.707347051065045	0.752703370168392	0.738776732181124	0.834736840507545
PRDM2	0.176141974740105	0.239023080344949	0.176782477124418	0.220661074276649	0.217797480448324	0.20052297327755	0.182408795466245	0.216187265914146	0	0.149570179804292	0.214748155729455	0.174356558410455	0.174991898540173	0.181585532674684	0.175789123811748	0.223138881033274	0.226564914655748
KAZN	0.0385653514435757	0.0526247467613511	0.0448281988064569	0.0587004860106858	0.0612444879960804	0.0210366081848976	0.0597492252908703	0.0378653096627617	0	0.0117366759386407	0.0599122894250635	0.0653380652511331	0.0644273981307901	0.0541381345433511	0.0410831972215804	0.0742009325358052	0.0954002095584695
TMEM51	0.248342311341352	0.182554194946081	0.346746955596525	0.202071175561442	0.304640693928459	0.118278428389559	0.150930485110213	0.184612870415943	0.168802012119984	0.28894148813768	0.233687358274967	0.204125297352015	0.24011224369017	0.199401311660133	0.151262206212355	0.197944676074623	0.232628447258343
EFHD2	1.30567719455499	1.63964311243793	1.59376173753745	2.02614294327793	1.63238546731165	1.0330017575539	2.7573153738615	1.82303473927829	1.43384556708956	1.51300665453178	1.81477620048555	1.90494011419653	2.00461972317227	1.85801648407062	1.25372546349074	1.74015453225018	2.05521918056151
CASP9	0.0278106827705896	0.0423137058488224	0.00760288605554668	0.024301772081359	0.0388168620448723	0	0.0465159549214724	0.0210816892148183	0	0.0334571246947037	0.0371281858043037	0.0258230642058528	0.022036549673832	0.0287892945489584	0.0217084249715419	0.0218098557119019	0.0176233784031147
