,norm_vec,s_vec
AC078846.1,-0.002036673464777169,-0.0009502956668204869
ATP5PD,0.01253286093249852,0.008990304926152532
TMEM241,0.003265687691059309,0.0007332848305747052
PLCD3,0.0012605509720478333,0.0002891727978340768
CCDC33,0.0,0.0
AMOT,0.0031965074446503655,0.0012870737480307896
SAP30BP,0.007443399153296299,0.00882769882468629
TMC7,-0.010637210232105749,-0.001252625201331062
AC083798.2,0.0,-0.0005156979807807864
KIAA0100,-0.00027584231443187186,-0.0020536988831270954
FANCM,-0.0017506403894116966,-0.0031888918818684226
UBE2B,0.00909896896757166,0.009373605997323167
SMARCC2,-0.004625025597907046,-0.0025695782097124053
SVIP,0.0067211555841783805,0.009404806666310822
TFAM,-0.008274621300725404,-0.009856909117459083
PLK1,-0.011295365323527064,-0.014466652910630774
SAMD13,-0.0009743725019064984,-0.000585152094622554
LINC01876,-2.910227721994685e-20,-0.00035456672445810067
HRH1,0.0040717058008174715,0.002395110894191077
KIRREL1,1.4551138609973426e-20,-0.00022305758359681066
TIMM23,-0.00867756264003045,-0.005635621995797508
POLR3A,0.008569031628239425,0.007090213669397869
CDADC1,0.0023870873184908513,0.0005381052910664963
PCSK6,0.006810333213728745,0.005003365242769766
PACSIN2,-0.021083642922785265,-0.008969483390549248
TGOLN2,-0.0003716959193604788,0.001833359045285567
GRB14,0.011635833345429208,0.011632565093607673
SCYL1,0.018549266182009895,0.009531039741292381
AP005233.2,0.002315064019536604,0.002570239139044244
AC019069.1,0.0,0.0
BTBD11,0.0033374182194976934,0.0007838108009519226
CEACAM19,-0.0051467002674202315,-0.0016422465987568865
CCNJL,0.003019383359606664,0.0016622669743215908
FAM155A,-0.00018181343409607185,-0.00011111962500047289
PPP1R3C,-0.002780579443877313,-0.00016866946597378805
PPP1R37,-0.003954213392688816,-0.004962213916667874
ENAH,0.006618542690763325,-0.00798836410531664
BRI3BP,-0.01721678263849979,-0.012217830813476485
CDCA4,-0.009608700382813778,-0.006649058980144781
PID1,-7.275569304986713e-21,-0.00013491897248522889
